InvoiceNo,Date,CustomerID,CustomerType,ProductID,Quantity,MetalCost,TotalWeightGrams,InvoiceValue,Profit
INV0003178,2025-12-25,CUST0641,Wholesale,P019,8,9472.32,52.96,11095.83,447.82
INV0005322,2025-12-26,CUST0293,Retail,P006,1,635.37,4.11,753.34,76.97
INV0005187,2025-12-26,CUST0767,Wholesale,P015,4,10002.68,55.96,11726.71,482.24
INV0004214,2025-12-26,CUST0616,Wholesale,P006,16,19416.76,125.6,21890.32,1253.48
INV0005046,2025-12-26,CUST0158,Retail,P014,3,40888.38,228.75,52061.91,5977.21
INV0004276,2025-12-26,CUST0406,Retail,P013,1,120357.6,778.55,156479.64,27953.65
INV0003260,2025-12-26,CUST0003,Wholesale,P019,9,9829.3,54.99,11516.58,467.21
INV0005437,2025-12-26,CUST0260,Retail,P005,4,20696.78,133.88,26431.4,4136.9
INV0003751,2025-12-27,CUST0327,Retail,P019,4,5791.07,32.04,7586.24,1053.01
INV0004338,2025-12-27,CUST0016,Retail,P019,2,3014.83,16.68,3738.71,343.66
INV0004012,2025-12-27,CUST0520,Retail,P009,2,3104.52,19.86,3729.41,423.13
INV0004016,2025-12-27,CUST0142,Retail,P006,4,3432.79,21.96,4422.27,757.7
INV0003311,2025-12-27,CUST0125,Retail,P015,5,5458.5,30.2,7175.45,1016.7
INV0003861,2025-12-27,CUST0282,Retail,P018,2,2479.82,13.72,3171.05,375.69
INV0003512,2025-12-27,CUST0251,Retail,P002,1,7926.99,50.71,9769.94,1320.58
INV0003478,2025-12-27,CUST0197,Retail,P010,1,1083.3,6.93,1264.21,111.59
INV0004461,2025-12-27,CUST0465,Retail,P009,3,4638.01,29.67,5829.74,882.79
INV0004065,2025-12-28,CUST0738,Retail,P019,5,11410.22,67.0,14070.12,1223.17
INV0004299,2025-12-28,CUST0395,Retail,P010,4,3487.78,23.68,4425.28,703.98
INV0003298,2025-12-28,CUST0430,Wholesale,P003,15,138679.02,941.55,153518.34,6207.54
INV0003118,2025-12-28,CUST0358,Retail,P002,2,20537.84,139.44,24152.26,2294.82
INV0005499,2025-12-28,CUST0177,Retail,P014,1,14037.97,82.43,18346.5,2510.75
INV0004110,2025-12-28,CUST0790,Wholesale,P014,3,44331.25,260.31,51493.82,1672.94
INV0003048,2025-12-28,CUST0108,Retail,P009,5,6377.57,43.3,7534.8,746.44
INV0004073,2025-12-28,CUST0635,Retail,P014,3,48398.05,284.19,61906.97,7349.98
INV0004527,2025-12-29,CUST0138,Retail,P017,5,30011.43,174.35,39323.69,5165.77
INV0005430,2025-12-29,CUST0787,Retail,P016,5,92960.56,540.05,128332.79,23267.93
INV0003223,2025-12-29,CUST0626,Retail,P003,1,10592.24,71.15,13403.28,2102.88
INV0005287,2025-12-29,CUST0293,Retail,P024,3,87880.91,510.54,114092.61,14100.52
INV0003718,2025-12-29,CUST0725,Retail,P003,5,58603.46,393.65,73574.67,11070.16
INV0003776,2025-12-29,CUST0047,Retail,P020,5,2218659.89,12889.2,2836577.39,313432.75
INV0003608,2025-12-29,CUST0465,Retail,P007,4,36027.02,242.0,42729.17,4376.8
INV0005277,2025-12-29,CUST0656,Retail,P005,3,8834.06,59.34,10738.44,1238.25
INV0004306,2025-12-30,CUST0315,Wholesale,P003,6,47614.64,304.8,52841.4,2259.25
INV0004938,2025-12-30,CUST0136,Retail,P011,3,19683.22,126.0,23104.51,2157.84
INV0005002,2025-12-30,CUST0013,Wholesale,P010,9,6804.77,43.56,7714.47,480.87
INV0003813,2025-12-30,CUST0126,Wholesale,P005,3,14073.5,90.09,15805.19,708.4
INV0003817,2025-12-30,CUST0395,Retail,P009,1,1065.39,6.82,1271.59,137.2
INV0003498,2025-12-30,CUST0691,Retail,P019,5,9049.3,50.1,12337.56,2114.47
INV0003454,2025-12-30,CUST0797,Retail,P009,3,4545.89,29.1,5666.56,819.24
INV0003068,2025-12-30,CUST0332,Retail,P021,1,86044.21,476.37,114637.66,16650.07
INV0003138,2025-12-30,CUST0447,Wholesale,P016,17,212149.19,1174.53,241897.65,3609.47
INV0003599,2025-12-30,CUST0083,Retail,P009,5,6951.61,44.5,8328.09,925.36
INV0004606,2025-12-30,CUST0597,Retail,P019,1,1732.19,9.59,2238.85,285.55
INV0003227,2025-12-31,CUST0424,Wholesale,P006,12,8005.52,52.56,8890.4,385.77
INV0005432,2025-12-31,CUST0447,Wholesale,P003,10,105247.59,691.0,113956.82,2232.67
INV0003335,2025-12-31,CUST0788,Retail,P019,4,6931.72,39.36,9505.24,1672.82
INV0004453,2025-12-31,CUST0498,Retail,P018,2,1644.87,9.34,2219.36,361.81
INV0004781,2025-12-31,CUST0279,Retail,P002,3,28764.12,188.85,36736.16,6039.13
INV0003854,2025-12-31,CUST0457,Retail,P019,4,4487.3,25.48,5872.96,810.74
INV0004388,2025-12-31,CUST0573,Retail,P002,4,36609.71,240.36,48143.1,9032.87
INV0003801,2025-12-31,CUST0382,Wholesale,P006,5,6854.04,45.0,7584.99,304.41
INV0005528,2026-01-01,CUST0360,Wholesale,P003,9,86049.29,581.76,95446.97,4036.19
INV0006181,2026-01-01,CUST0018,Wholesale,P014,18,244488.0,1429.56,285148.11,10350.91
INV0005953,2026-01-01,CUST0180,Retail,P018,5,7311.24,42.75,9657.78,1407.24
INV0006025,2026-01-01,CUST0335,Retail,P003,1,10757.64,72.73,13626.77,2149.5
INV0006174,2026-01-01,CUST0019,Retail,P018,5,6704.11,39.2,8577.76,1020.44
INV0006161,2026-01-01,CUST0356,Retail,P004,5,17904.75,121.05,22841.07,3554.86
INV0006262,2026-01-01,CUST0105,Retail,P018,3,3796.72,22.2,4877.18,596.71
INV0005544,2026-01-02,CUST0172,Retail,P018,1,1370.18,8.0,1799.61,253.69
INV0005858,2026-01-02,CUST0333,Retail,P002,1,10019.38,67.64,11855.76,1190.49
INV0006013,2026-01-02,CUST0683,Retail,P023,1,40603.69,237.07,52737.45,6537.35
INV0005770,2026-01-02,CUST0665,Wholesale,P019,17,13364.43,78.03,15791.46,764.28
INV0005949,2026-01-02,CUST0568,Retail,P015,5,8640.72,50.45,11715.29,1955.69
INV0006276,2026-01-02,CUST0248,Retail,P015,5,6508.37,38.0,8915.12,1561.34
INV0005752,2026-01-02,CUST0194,Retail,P018,4,6912.58,40.36,9448.11,1638.21
INV0006134,2026-01-02,CUST0013,Wholesale,P003,16,113027.59,763.04,127855.23,7712.87
INV0006063,2026-01-02,CUST0273,Retail,P010,1,518.45,3.5,652.31,99.31
INV0006014,2026-01-02,CUST0709,Wholesale,P011,7,99624.97,672.56,107359.54,1618.84
INV0005666,2026-01-02,CUST0598,Retail,P018,2,2589.65,15.12,3351.57,431.23
INV0006246,2026-01-03,CUST0609,Wholesale,P014,12,137559.8,826.92,169032.99,14169.52
INV0005805,2026-01-03,CUST0191,Retail,P009,2,3145.04,21.86,3752.37,403.69
INV0005785,2026-01-03,CUST0710,Retail,P002,3,25197.74,175.14,31801.81,4921.87
INV0006072,2026-01-03,CUST0292,Retail,P008,5,56793.47,394.75,73909.52,13259.55
INV0006281,2026-01-03,CUST0520,Retail,P018,2,3183.98,19.14,4166.74,574.84
INV0006299,2026-01-03,CUST0571,Retail,P016,5,51161.56,307.55,66409.18,8708.83
INV0005576,2026-01-03,CUST0170,Retail,P004,4,13869.26,96.4,17549.83,2614.64
INV0006213,2026-01-03,CUST0568,Retail,P009,4,4344.93,30.2,5101.2,477.34
INV0006003,2026-01-04,CUST0355,Wholesale,P019,11,21442.6,126.39,25498.2,1383.1
INV0006000,2026-01-04,CUST0771,Retail,P004,4,13986.11,95.32,16806.96,1771.89
INV0006061,2026-01-04,CUST0800,Retail,P009,3,5233.79,35.67,6498.51,918.43
INV0005967,2026-01-04,CUST0550,Retail,P019,1,1038.28,6.12,1356.42,185.18
INV0006097,2026-01-04,CUST0468,Wholesale,P002,14,132598.09,903.7,148141.0,7250.18
INV0006198,2026-01-04,CUST0261,Retail,P018,1,1501.44,8.85,1904.07,212.04
INV0005721,2026-01-04,CUST0484,Retail,P003,5,61640.43,420.1,76724.0,10999.68
INV0005933,2026-01-04,CUST0708,Retail,P006,4,5446.54,37.12,6755.46,948.76
INV0005679,2026-01-04,CUST0708,Retail,P016,5,53475.02,315.2,69859.81,9537.29
INV0005689,2026-01-04,CUST0538,Retail,P004,5,18883.89,128.7,23690.09,3360.84
INV0005701,2026-01-04,CUST0697,Retail,P008,5,57355.98,390.9,69979.32,8864.43
INV0005759,2026-01-04,CUST0430,Wholesale,P010,16,15893.58,108.32,17608.06,724.81
INV0005851,2026-01-04,CUST0176,Wholesale,P004,13,49384.24,336.57,55191.92,2224.78
INV0005608,2026-01-05,CUST0042,Retail,P019,2,1506.41,9.16,2040.62,339.19
INV0006089,2026-01-05,CUST0799,Retail,P016,3,62016.26,377.1,79186.7,9282.57
INV0006282,2026-01-05,CUST0034,Retail,P014,5,65305.38,397.1,84713.0,11062.77
INV0005795,2026-01-05,CUST0238,Retail,P011,2,31982.29,224.86,40160.52,6049.04
INV0005564,2026-01-05,CUST0027,Retail,P007,1,11337.31,79.71,14857.45,2747.28
INV0005965,2026-01-05,CUST0334,Retail,P010,3,3413.57,24.0,4246.14,606.49
INV0006125,2026-01-06,CUST0343,Wholesale,P018,12,22181.65,129.12,25572.68,649.84
INV0006219,2026-01-06,CUST0222,Retail,P009,5,8446.55,56.85,11096.16,2073.02
INV0006275,2026-01-06,CUST0211,Wholesale,P014,14,192502.12,1120.56,226078.36,9666.24
INV0006024,2026-01-06,CUST0111,Retail,P003,3,28343.84,190.77,35863.6,5624.87
INV0005592,2026-01-06,CUST0710,Retail,P012,4,147535.97,993.0,185518.04,28152.55
INV0005846,2026-01-06,CUST0093,Retail,P006,1,1420.39,9.56,1729.29,215.92
INV0005992,2026-01-06,CUST0657,Wholesale,P013,17,1188233.59,7997.48,1290505.55,29037.41
INV0005606,2026-01-07,CUST0141,Retail,P014,3,36869.91,226.77,46988.44,5431.64
INV0005919,2026-01-07,CUST0010,Retail,P007,5,38613.15,274.6,47608.52,6450.32
INV0005736,2026-01-07,CUST0323,Retail,P015,1,2311.99,14.22,3150.37,538.54
INV0005954,2026-01-07,CUST0258,Retail,P014,3,35489.54,218.28,46568.42,6528.46
INV0005928,2026-01-07,CUST0045,Retail,P015,2,5092.23,31.32,6735.73,989.01
INV0005541,2026-01-07,CUST0629,Retail,P003,2,17953.85,127.68,20348.92,1263.76
INV0006224,2026-01-07,CUST0245,Retail,P009,5,5955.09,42.35,7302.36,955.93
INV0005581,2026-01-08,CUST0454,Retail,P002,1,7792.76,51.19,9784.9,1473.36
INV0005741,2026-01-08,CUST0507,Retail,P019,4,3689.34,20.96,4965.74,799.73
INV0005823,2026-01-08,CUST0659,Retail,P015,5,10613.9,60.3,14374.72,2386.89
INV0006099,2026-01-08,CUST0116,Retail,P005,1,3658.13,24.03,4711.06,769.38
INV0006266,2026-01-08,CUST0598,Retail,P010,4,2642.75,17.36,3093.01,280.89
INV0006194,2026-01-08,CUST0323,Retail,P019,4,5365.04,30.48,7426.6,1362.4
INV0006122,2026-01-08,CUST0691,Retail,P003,5,50350.73,330.75,61288.43,7642.08
INV0006173,2026-01-08,CUST0174,Retail,P002,4,27292.15,179.28,33562.09,4473.64
INV0005523,2026-01-08,CUST0321,Retail,P015,4,8322.14,47.28,10817.54,1431.34
INV0006123,2026-01-08,CUST0539,Retail,P002,5,44033.11,289.25,55635.16,8660.62
INV0006222,2026-01-09,CUST0303,Wholesale,P016,19,192112.65,1142.28,221660.35,5801.43
INV0006068,2026-01-09,CUST0443,Wholesale,P009,12,19776.2,135.96,22149.34,1134.72
INV0005969,2026-01-09,CUST0710,Retail,P020,4,2505537.24,14897.64,3317545.41,464826.91
INV0005787,2026-01-09,CUST0672,Retail,P006,2,1413.83,9.72,1757.61,250.18
INV0005839,2026-01-09,CUST0470,Retail,P014,5,80501.03,478.65,109731.51,18789.33
INV0006267,2026-01-10,CUST0463,Wholesale,P024,9,215783.94,1305.72,265177.81,20091.85
INV0005529,2026-01-10,CUST0494,Retail,P010,1,969.05,6.78,1132.26,101.16
INV0006241,2026-01-10,CUST0786,Wholesale,P019,16,25569.1,154.72,30477.72,1719.7
INV0005547,2026-01-10,CUST0166,Retail,P003,2,14387.13,100.66,17911.75,2571.31
INV0006297,2026-01-10,CUST0365,Retail,P009,4,4830.97,33.8,5877.04,729.96
INV0005601,2026-01-10,CUST0114,Retail,P006,2,1740.86,12.18,2124.8,269.82
INV0005866,2026-01-11,CUST0363,Wholesale,P010,10,6682.07,46.6,7219.56,126.75
INV0005989,2026-01-11,CUST0478,Retail,P015,4,8621.44,52.0,11325.69,1598.45
INV0006183,2026-01-11,CUST0019,Retail,P003,5,41856.12,291.9,53148.32,8488.51
INV0005532,2026-01-11,CUST0452,Retail,P004,3,14570.06,101.61,18648.43,2952.41
INV0005935,2026-01-11,CUST0327,Retail,P009,4,6693.54,46.68,8616.42,1471.11
INV0006215,2026-01-11,CUST0408,Retail,P017,4,34538.83,208.32,44648.53,5355.38
INV0005908,2026-01-11,CUST0025,Retail,P018,2,1396.01,8.42,1811.28,236.87
INV0005751,2026-01-11,CUST0016,Retail,P006,5,2953.88,20.6,3499.22,354.8
INV0005762,2026-01-11,CUST0062,Wholesale,P020,19,9722947.87,58643.69,11510616.88,480113.53
INV0005915,2026-01-11,CUST0040,Retail,P011,3,35132.47,245.01,43205.46,5760.61
INV0005996,2026-01-11,CUST0127,Wholesale,P015,25,65324.02,394.0,76478.07,3047.37
INV0005724,2026-01-11,CUST0530,Wholesale,P004,25,94316.09,657.75,104373.91,3245.16
INV0006296,2026-01-11,CUST0595,Retail,P019,1,2115.57,12.76,2830.11,441.71
INV0006256,2026-01-11,CUST0018,Wholesale,P013,6,803465.53,5603.28,909862.68,55792.33
INV0005501,2026-01-11,CUST0040,Retail,P011,1,7308.69,50.97,8826.46,1041.43
INV0005707,2026-01-11,CUST0622,Retail,P019,3,4018.92,24.24,5217.75,685.16
INV0006165,2026-01-11,CUST0150,Retail,P006,2,1792.4,12.5,2172.27,262.83
INV0005522,2026-01-11,CUST0685,Retail,P014,5,63102.34,380.6,84801.21,13549.72
INV0005648,2026-01-12,CUST0319,Wholesale,P015,7,17735.42,99.82,20987.62,1044.72
INV0006298,2026-01-12,CUST0649,Retail,P003,3,26815.9,174.51,34419.86,5796.96
INV0005761,2026-01-12,CUST0735,Wholesale,P017,10,64495.66,363.0,76023.33,2863.83
INV0005542,2026-01-12,CUST0226,Retail,P015,2,3237.22,18.22,4237.72,585.72
INV0006087,2026-01-13,CUST0788,Retail,P017,1,6949.75,40.72,9383.22,1465.19
INV0005678,2026-01-13,CUST0689,Retail,P005,5,29064.02,196.9,34911.35,3667.93
INV0005814,2026-01-13,CUST0078,Retail,P007,3,40190.71,272.28,49143.57,6315.77
INV0005549,2026-01-13,CUST0494,Retail,P006,5,6937.58,47.0,9090.97,1680.47
INV0006193,2026-01-13,CUST0430,Wholesale,P018,18,26235.66,153.72,29999.87,529.22
INV0005781,2026-01-13,CUST0337,Retail,P015,5,14293.76,83.75,18260.76,2148.69
INV0005658,2026-01-13,CUST0114,Retail,P019,3,5657.77,33.15,7783.81,1390.13
INV0005984,2026-01-13,CUST0278,Retail,P002,1,9573.85,64.86,11977.5,1767.57
INV0006164,2026-01-13,CUST0616,Wholesale,P009,18,30581.43,207.18,33496.98,1022.47
INV0005789,2026-01-14,CUST0583,Retail,P024,1,27713.68,162.38,37502.03,5924.69
INV0005800,2026-01-14,CUST0098,Retail,P004,5,33138.0,224.5,39862.45,4237.89
INV0006104,2026-01-14,CUST0337,Retail,P019,5,10888.86,63.8,13847.91,1575.71
INV0006217,2026-01-14,CUST0300,Wholesale,P004,17,51717.41,350.37,58330.19,2845.14
INV0005573,2026-01-14,CUST0142,Retail,P018,3,4664.46,27.33,6290.52,1023.04
INV0005925,2026-01-14,CUST0545,Retail,P006,4,5821.66,39.44,7037.3,836.02
INV0005743,2026-01-14,CUST0603,Wholesale,P018,6,4956.31,29.04,5852.64,279.79
INV0005966,2026-01-14,CUST0046,Retail,P019,1,858.48,5.03,1173.62,203.7
INV0005595,2026-01-14,CUST0710,Retail,P009,4,4245.21,28.76,5208.62,684.34
INV0006286,2026-01-14,CUST0649,Retail,P014,3,49220.03,288.39,65578.37,10018.49
INV0006094,2026-01-15,CUST0571,Retail,P014,2,30771.84,184.58,39718.54,5020.38
INV0006145,2026-01-15,CUST0470,Retail,P018,2,2794.11,16.76,3691.72,538.61
INV0006258,2026-01-15,CUST0616,Wholesale,P015,3,4871.35,29.22,5686.86,211.45
INV0005815,2026-01-15,CUST0599,Retail,P002,5,47760.95,331.25,62038.81,11038.07
INV0006211,2026-01-15,CUST0791,Wholesale,P011,16,121575.95,843.2,135243.41,6081.05
INV0005577,2026-01-16,CUST0599,Retail,P015,2,2984.44,17.38,3829.29,464.72
INV0005894,2026-01-16,CUST0137,Retail,P005,4,29625.17,199.48,36876.67,4992.41
INV0005797,2026-01-16,CUST0376,Wholesale,P004,3,16083.85,108.3,18063.24,809.93
INV0005602,2026-01-16,CUST0397,Retail,P008,3,38485.4,259.14,49019.07,7951.37
INV0005720,2026-01-16,CUST0463,Wholesale,P004,11,41788.31,281.38,46803.13,1980.09
INV0005702,2026-01-17,CUST0061,Retail,P009,3,3132.93,20.76,3816.39,478.31
INV0005515,2026-01-17,CUST0223,Retail,P003,2,19301.64,127.9,23336.51,2776.12
INV0006273,2026-01-17,CUST0481,Retail,P002,1,8161.32,54.08,9665.77,978.08
INV0005687,2026-01-17,CUST0085,Retail,P011,5,51868.45,343.7,67560.65,12168.36
INV0005683,2026-01-17,CUST0650,Retail,P019,4,3126.9,17.92,4160.2,630.71
INV0006133,2026-01-17,CUST0491,Retail,P012,1,29675.34,196.64,35170.54,3580.56
INV0006172,2026-01-17,CUST0773,Wholesale,P015,10,19804.84,113.5,22962.05,705.97
INV0006163,2026-01-17,CUST0093,Retail,P006,4,2571.54,17.04,3099.25,360.29
INV0006153,2026-01-17,CUST0209,Retail,P002,2,17626.52,116.8,22666.29,3850.79
INV0005810,2026-01-18,CUST0625,Retail,P010,2,2685.96,18.48,3198.8,339.09
INV0006151,2026-01-18,CUST0334,Retail,P014,3,46433.32,276.3,61918.05,9502.29
INV0005552,2026-01-18,CUST0530,Wholesale,P009,17,23818.97,163.88,26940.37,1622.16
INV0005837,2026-01-18,CUST0146,Retail,P019,3,4219.84,25.11,5655.87,891.51
INV0005811,2026-01-19,CUST0786,Wholesale,P005,20,86340.48,579.0,95869.05,3282.65
INV0005993,2026-01-19,CUST0496,Retail,P010,2,2418.73,16.22,3107.55,525.75
INV0005766,2026-01-19,CUST0609,Wholesale,P017,15,92537.81,536.7,111001.44,5976.8
INV0005699,2026-01-19,CUST0269,Wholesale,P024,13,437376.09,2536.69,512744.42,16696.42
INV0005506,2026-01-19,CUST0571,Retail,P005,4,31726.77,212.76,38429.24,4314.1
INV0005674,2026-01-19,CUST0427,Retail,P008,4,22863.08,153.32,28190.31,3820.26
INV0005698,2026-01-19,CUST0512,Wholesale,P009,13,18106.15,121.42,20052.62,819.23
INV0005695,2026-01-19,CUST0128,Wholesale,P017,11,61716.01,357.94,72052.74,2066.51
INV0006226,2026-01-19,CUST0422,Retail,P015,3,7339.92,42.57,9766.11,1481.15
INV0005575,2026-01-19,CUST0284,Wholesale,P015,3,4872.59,28.26,5466.6,-3.74
INV0006188,2026-01-19,CUST0450,Wholesale,P008,11,100486.0,673.86,112260.0,5489.71
INV0006041,2026-01-20,CUST0710,Retail,P014,1,10993.21,62.2,14284.48,1885.83
INV0006144,2026-01-20,CUST0677,Retail,P019,1,1687.86,9.55,2262.15,356.49
INV0005854,2026-01-20,CUST0375,Retail,P018,1,768.82,4.35,998.11,131.03
INV0005631,2026-01-20,CUST0306,Retail,P017,2,17638.63,99.8,22854.87,2786.7
INV0005780,2026-01-20,CUST0685,Retail,P006,5,5556.32,36.35,6812.1,890.68
INV0005816,2026-01-21,CUST0087,Retail,P002,5,37424.57,255.2,43846.36,4021.97
INV0005825,2026-01-21,CUST0329,Retail,P005,3,17813.33,121.47,20971.93,1835.24
INV0005831,2026-01-21,CUST0205,Wholesale,P024,3,107892.14,636.3,120564.92,-1628.03
INV0005629,2026-01-21,CUST0784,Retail,P013,3,209109.78,1425.93,254451.67,31657.39
INV0005892,2026-01-21,CUST0193,Wholesale,P014,6,83444.73,492.12,97069.05,3287.04
INV0005718,2026-01-21,CUST0573,Retail,P008,1,10153.91,69.24,12643.06,1816.29
INV0005904,2026-01-21,CUST0306,Retail,P009,5,4428.77,30.2,5419.09,699.62
INV0006005,2026-01-21,CUST0369,Retail,P004,4,17040.5,116.2,22359.19,3985.83
INV0005729,2026-01-21,CUST0169,Retail,P005,4,27546.36,187.84,34998.43,5330.85
INV0005735,2026-01-21,CUST0199,Retail,P015,3,3347.15,19.74,4551.62,770.66
INV0005661,2026-01-21,CUST0269,Wholesale,P005,6,33374.15,227.58,37395.17,1596.87
INV0006196,2026-01-21,CUST0257,Wholesale,P004,3,9485.19,64.68,10710.19,533.64
INV0005616,2026-01-21,CUST0128,Wholesale,P018,15,21593.69,127.35,25497.54,1217.77
INV0005907,2026-01-22,CUST0721,Wholesale,P010,13,11468.03,79.95,13098.87,905.28
INV0005911,2026-01-22,CUST0376,Wholesale,P009,7,11878.27,82.81,13283.42,661.9
INV0005964,2026-01-22,CUST0286,Wholesale,P017,18,186942.3,1127.16,225113.49,12920.26
INV0006225,2026-01-22,CUST0248,Retail,P003,1,10233.01,71.34,12339.01,1439.62
INV0005833,2026-01-22,CUST0350,Retail,P018,5,9237.98,55.7,11763.92,1351.88
INV0005951,2026-01-22,CUST0445,Retail,P004,4,18096.39,126.16,21714.86,2262.14
INV0005804,2026-01-22,CUST0040,Retail,P018,4,6156.44,37.12,8201.31,1251.92
INV0006283,2026-01-22,CUST0325,Retail,P017,2,12395.82,74.74,15855.28,1758.08
INV0006300,2026-01-22,CUST0721,Wholesale,P008,24,293615.94,2046.96,327053.28,15103.04
INV0005597,2026-01-22,CUST0180,Retail,P009,1,1709.8,11.92,2143.91,320.38
INV0005526,2026-01-22,CUST0691,Retail,P002,5,42164.19,293.95,52039.2,7094.38
INV0006067,2026-01-23,CUST0029,Retail,P010,3,3664.92,25.26,4806.36,891.5
INV0005957,2026-01-23,CUST0771,Retail,P008,1,11792.75,81.28,14711.28,2136.27
INV0005565,2026-01-23,CUST0447,Wholesale,P020,7,2414138.27,14390.6,2899309.89,159311.87
INV0005862,2026-01-23,CUST0196,Retail,P011,5,40784.24,281.1,48948.97,5515.5
INV0006160,2026-01-23,CUST0597,Retail,P018,5,4529.47,27.0,5935.67,825.67
INV0005842,2026-01-23,CUST0295,Retail,P004,1,4108.89,28.32,5261.02,834.54
INV0006223,2026-01-23,CUST0074,Wholesale,P005,17,62969.64,434.01,68863.46,1369.3
INV0006242,2026-01-23,CUST0353,Retail,P003,3,30660.0,211.32,37290.55,4624.62
INV0005646,2026-01-24,CUST0654,Retail,P007,5,50229.41,336.55,58895.59,5443.89
INV0005870,2026-01-24,CUST0007,Retail,P014,4,48885.06,283.28,62076.46,6983.69
INV0005657,2026-01-24,CUST0715,Retail,P015,2,4255.53,24.66,5770.48,963.88
INV0006148,2026-01-24,CUST0755,Retail,P010,3,1996.94,13.38,2439.04,311.15
INV0005550,2026-01-24,CUST0138,Retail,P004,3,9223.53,61.8,12060.98,2117.22
INV0005715,2026-01-24,CUST0508,Retail,P015,5,10172.88,58.95,13794.97,2304.73
INV0005936,2026-01-24,CUST0080,Wholesale,P016,5,66688.9,386.45,76027.78,1122.48
INV0006254,2026-01-24,CUST0738,Retail,P002,2,21939.46,147.0,26044.08,2687.87
INV0006263,2026-01-24,CUST0352,Retail,P004,1,6629.6,44.42,8566.4,1422.11
INV0006113,2026-01-25,CUST0457,Retail,P019,1,1778.61,10.26,2302.87,297.12
INV0005902,2026-01-25,CUST0117,Wholesale,P013,12,737267.94,4917.48,818559.47,35331.95
INV0005938,2026-01-25,CUST0262,Retail,P006,1,1388.33,9.26,1716.07,236.11
INV0006202,2026-01-25,CUST0433,Wholesale,P009,9,9458.96,63.09,10679.33,625.55
INV0006269,2026-01-26,CUST0372,Wholesale,P008,3,40600.0,267.81,46021.69,2863.25
INV0005791,2026-01-26,CUST0418,Retail,P006,3,4725.37,31.17,5805.54,769.32
INV0005888,2026-01-26,CUST0721,Wholesale,P019,18,23916.23,136.44,27736.79,860.23
INV0006252,2026-01-26,CUST0400,Retail,P005,3,15754.27,103.92,19677.53,2719.96
INV0006284,2026-01-26,CUST0698,Wholesale,P016,20,234429.5,1337.4,272068.69,8616.2
INV0005663,2026-01-26,CUST0484,Retail,P018,3,6336.64,36.15,8103.34,960.38
INV0005623,2026-01-28,CUST0512,Wholesale,P018,13,16365.23,96.2,19254.27,855.37
INV0006272,2026-01-28,CUST0034,Retail,P019,5,4873.84,28.65,6500.87,999.03
INV0005655,2026-01-28,CUST0676,Wholesale,P003,8,60757.98,412.96,67083.53,2548.92
INV0005861,2026-01-28,CUST0759,Retail,P010,4,5008.24,34.04,6222.83,883.09
INV0006006,2026-01-28,CUST0519,Retail,P023,3,120947.91,710.97,154470.51,16928.67
INV0005972,2026-01-28,CUST0029,Retail,P006,3,1867.05,12.69,2249.46,260.88
INV0006052,2026-01-28,CUST0024,Retail,P022,2,87266.49,512.98,119721.73,20241.55
INV0006244,2026-01-28,CUST0721,Wholesale,P017,13,63492.67,373.23,74961.68,2936.39
INV0005777,2026-01-28,CUST0284,Wholesale,P015,12,31192.61,183.36,36447.53,1386.01
INV0006259,2026-01-28,CUST0062,Wholesale,P018,16,25340.59,148.96,30252.75,1750.36
INV0005900,2026-01-28,CUST0471,Retail,P012,3,81461.83,553.68,99660.87,12852.45
INV0006201,2026-01-28,CUST0365,Retail,P015,4,11152.85,65.56,13851.87,1291.81
INV0006102,2026-01-28,CUST0769,Retail,P016,2,17406.35,102.32,22446.94,2820.23
INV0005505,2026-01-29,CUST0194,Retail,P008,1,10535.78,70.4,12948.47,1719.48
INV0005863,2026-01-29,CUST0264,Wholesale,P002,16,178820.96,1194.88,196243.5,6342.08
INV0006095,2026-01-29,CUST0568,Retail,P006,1,881.47,5.89,1090.08,150.42
INV0005869,2026-01-29,CUST0117,Wholesale,P018,14,12912.23,74.62,15420.05,896.59
INV0005838,2026-01-29,CUST0044,Retail,P009,2,2035.32,13.6,2458.37,290.39
INV0005518,2026-01-29,CUST0447,Wholesale,P017,20,213704.09,1235.0,251743.63,9336.79
INV0006195,2026-01-29,CUST0031,Retail,P015,2,4589.01,26.52,6196.26,1013.77
